UniqueID,Dataset,Date,Year,Month,Day,Latitude 1,Longitude 1,Latitude 2,Longitude 2,Country,Total Area,Total Area Unit,Total Item Count,Plastic Raw Count,Cloth Raw Count,Rubber Raw Count,Processed Lumbar Raw Count,Metal Raw Count,Glass Raw Count,Other Raw Count,Fishing Gear Raw Count
1988,Marine LitterWatch,20150326,2015,03,26,50.7357,1.59287,50.7357,1.5938700000000001,FR,70,meters,473.0,446.0,2.0,5.0,0.0,9.0,11.0,0.0,0
1989,Marine LitterWatch,20150318,2015,03,18,45.53652475,13.62157753,45.53709824,13.62061998,SI,98,meters,424.0,242.0,8.0,0.0,8.0,10.0,156.0,0.0,0
1990,Marine LitterWatch,20180427,2018,04,27,0.000366176,0.000129292,0.000366176,0.00012930100000000001,IT,100,meters,806.0,573.0,2.0,0.0,211.0,3.0,17.0,0.0,0
1991,Marine LitterWatch,20150409,2015,04,09,45.1137,-1.18724,45.1137,-1.18624,FR,78,meters,318.0,310.0,0.0,2.0,0.0,4.0,2.0,0.0,0
1992,Marine LitterWatch,20150704,2015,07,04,48.1055,-4.28522,48.1055,-4.2842199999999995,FR,74,meters,250.0,235.0,2.0,0.0,0.0,9.0,4.0,0.0,0
1993,Marine LitterWatch,20130823,2013,08,23,45.59333469,13.7119348,45.59350054,13.70978685,IT,168,meters,144.0,66.0,1.0,2.0,6.0,3.0,66.0,0.0,0
1994,Marine LitterWatch,20150519,2015,05,19,44.7957,-1.22722,44.7957,-1.22622,FR,79,meters,241.0,206.0,20.0,0.0,0.0,5.0,10.0,0.0,0
1995,Marine LitterWatch,20170417,2017,04,17,55.6922447,12.08366018,55.69312056,12.084006599999999,DK,100,meters,60.0,56.0,0.0,0.0,4.0,0.0,0.0,0.0,0
1996,Marine LitterWatch,20181114,2018,11,14,34.85349576,32.37015149,34.85477656,32.36863265,,201,meters,4088.0,3834.0,30.0,48.0,136.0,38.0,2.0,0.0,0
1997,Marine LitterWatch,20151021,2015,10,21,41.995546000000004,41.759215999999995,41.99507615,41.759291999999995,GE,53,meters,1583.0,1496.0,26.0,5.0,23.0,21.0,11.0,1.0,0
1998,Marine LitterWatch,20170623,2017,06,23,47.40025153,8.485410987,47.4000375,8.485633769,CH,29,meters,323.0,230.0,3.0,0.0,24.0,41.0,22.0,3.0,0
1999,Marine LitterWatch,20180222,2018,02,22,47.26842718,8.864125149,47.26831725,8.864092428,CH,12,meters,8.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0
2000,Marine LitterWatch,20170510,2017,05,10,47.21954684,8.691961124,47.21951575,8.692141398,CH,14,meters,19.0,14.0,1.0,0.0,1.0,1.0,2.0,0.0,0
2001,Marine LitterWatch,20150326,2015,03,26,43.52656849,-1.524109783,43.52730107,-1.523399028,FR,100,meters,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2002,Marine LitterWatch,20180422,2018,04,22,0.00037757400000000004,0.000133535,0.00037757400000000004,0.000133544,IT,100,meters,143.0,114.0,2.0,0.0,20.0,1.0,6.0,0.0,0
2003,Marine LitterWatch,20181028,2018,10,28,42.9855,27.892316700000002,42.98335,27.892666700000003,BG,239,meters,186.0,175.0,5.0,1.0,2.0,1.0,2.0,0.0,0
2004,Marine LitterWatch,20170424,2017,04,24,47.23464309,8.769881407,47.234599100000004,8.770014323,CH,11,meters,171.0,120.0,0.0,1.0,6.0,18.0,25.0,1.0,0
2005,Marine LitterWatch,20170424,2017,04,24,38.0997,13.480579999999998,38.0997,13.48158,IT,100,meters,658.0,426.0,4.0,5.0,53.0,166.0,4.0,0.0,0
2006,Marine LitterWatch,20171115,2017,11,15,47.40291945,8.605145777,47.40278261,8.604494396,CH,51,meters,20.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2007,Marine LitterWatch,20170420,2017,04,20,45.74944,13.656139999999999,45.74944,13.65714,IT,100,meters,665.0,616.0,4.0,2.0,6.0,26.0,9.0,2.0,0
2008,Marine LitterWatch,20170423,2017,04,23,40.619170000000004,14.453079999999998,40.619170000000004,14.45408,IT,100,meters,790.0,200.0,2.0,2.0,14.0,67.0,505.0,0.0,0
2009,Marine LitterWatch,20161122,2016,11,22,43.52656849,-1.524109783,43.52730107,-1.523399028,FR,100,meters,519.0,472.0,0.0,13.0,0.0,4.0,23.0,7.0,0
2010,Marine LitterWatch,20180716,2018,07,16,45.53652475,13.62157753,45.53709824,13.62061998,SI,98,meters,168.0,123.0,6.0,4.0,13.0,5.0,17.0,0.0,0
2011,Marine LitterWatch,20150321,2015,03,21,43.558,-6.1059,43.558,-6.1049,ES,81,meters,290.0,282.0,0.0,0.0,0.0,6.0,2.0,0.0,0
2012,Marine LitterWatch,20130627,2013,06,27,55.25368211,12.39568273,55.25383996,12.3938371,DK,117,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013,Marine LitterWatch,20150308,2015,03,08,46.3424,-1.3814600000000001,46.3424,-1.38046,FR,76,meters,589.0,586.0,2.0,1.0,0.0,0.0,0.0,0.0,0
2014,Marine LitterWatch,20130627,2013,06,27,55.25679269,12.39881214,55.25598483,12.3977671,DK,111,meters,111.0,83.0,0.0,0.0,2.0,24.0,2.0,0.0,0
2015,Marine LitterWatch,20171123,2017,11,23,45.52819299,13.57499749,45.52767109,13.576006,SI,98,meters,84.0,61.0,0.0,0.0,3.0,0.0,20.0,0.0,0
2016,Marine LitterWatch,20150531,2015,05,31,55.856,12.8548,55.856,12.8558,SE,62,meters,177.0,120.0,0.0,1.0,0.0,51.0,5.0,0.0,0
2017,Marine LitterWatch,20170630,2017,06,30,47.10668688,8.478881171,47.10660264,8.478635696,CH,21,meters,156.0,40.0,0.0,1.0,7.0,11.0,94.0,3.0,0
2018,Marine LitterWatch,20140920,2014,09,20,57.25902728,9.58819434,57.25993054,9.585669211,DK,181,meters,1063.0,1025.0,8.0,0.0,0.0,0.0,30.0,0.0,0
2019,Marine LitterWatch,20170502,2017,05,02,47.02995659,8.410800962,47.02945143,8.41128942,CH,67,meters,60.0,48.0,1.0,0.0,5.0,2.0,3.0,1.0,0
2020,Marine LitterWatch,20180127,2018,01,27,47.02995659,8.410800962,47.02945143,8.41128942,CH,67,meters,27.0,20.0,3.0,1.0,1.0,2.0,0.0,0.0,0
2021,Marine LitterWatch,20170703,2017,07,03,46.9235719,7.488301149,46.92352772,7.488904817000001,CH,46,meters,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2022,Marine LitterWatch,20131021,2013,10,21,55.93783848,12.52786742,55.93599974,12.52691551,DK,213,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,Marine LitterWatch,20150510,2015,05,10,40.62242,18.01778,40.62242,18.01878,IT,100,meters,40.0,33.0,2.0,0.0,1.0,2.0,2.0,0.0,0
2024,Marine LitterWatch,20140520,2014,05,20,41.77775,12.22349,41.77775,12.22449,IT,100,meters,1045.0,969.0,7.0,7.0,13.0,18.0,31.0,0.0,0
2025,Marine LitterWatch,20170425,2017,04,25,40.287420000000004,16.77668,40.287420000000004,16.77768,IT,100,meters,173.0,142.0,5.0,0.0,6.0,6.0,14.0,0.0,0
2026,Marine LitterWatch,20171030,2017,10,30,47.19150123,8.618421357999999,47.19110211,8.618737454,CH,50,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2027,Marine LitterWatch,20150414,2015,04,14,44.28098,28.622359999999997,44.28002,28.622220000000002,RO,107,meters,304.0,225.0,13.0,11.0,25.0,15.0,15.0,0.0,0
2028,Marine LitterWatch,20170728,2017,07,28,47.34588993,8.536154524,47.34633013,8.536054832,CH,50,meters,150.0,111.0,0.0,5.0,5.0,22.0,4.0,3.0,0
2029,Marine LitterWatch,20141103,2014,11,03,36.53191408,-6.306251078,36.53123875,-6.306013792999999,ES,78,meters,306.0,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0
2030,Marine LitterWatch,20171130,2017,11,30,47.67552363,8.828029199999998,47.67560242,8.828461852,CH,33,meters,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0
2031,Marine LitterWatch,20171026,2017,10,26,47.254754,8.687503762999999,47.2546799,8.687641299,CH,13,meters,10.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0
2032,Marine LitterWatch,20180226,2018,02,26,46.69827386,8.857837298,46.69822323,8.857601957,CH,19,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2033,Marine LitterWatch,20170725,2017,07,25,47.55774291,7.617291605,47.55737978,7.617696603,DE,50,meters,331.0,299.0,7.0,3.0,7.0,14.0,0.0,1.0,0
2034,Marine LitterWatch,20171016,2017,10,16,43.954879999999996,28.640459999999997,43.95399999999999,28.64006,RO,103,meters,318.0,27.0,0.0,0.0,12.0,68.0,211.0,0.0,0
2035,Marine LitterWatch,20150328,2015,03,28,50.9612,1.82572,50.9612,1.8267200000000001,FR,69,meters,530.0,489.0,7.0,6.0,0.0,15.0,13.0,0.0,0
2036,Marine LitterWatch,20140314,2014,03,14,37.73162333,23.90385256,37.73110427,23.90441371,GR,76,meters,72.0,52.0,0.0,20.0,0.0,0.0,0.0,0.0,0
2037,Marine LitterWatch,20170823,2017,08,23,47.35939223,8.547368237,47.35849086,8.547258755,CH,101,meters,771.0,625.0,0.0,6.0,52.0,68.0,19.0,1.0,0
2038,Marine LitterWatch,20160311,2016,03,11,43.19306946,27.879501300000005,43.185582000000004,27.89060864,BG,1227,meters,646.0,496.0,29.0,8.0,74.0,19.0,20.0,0.0,0
2039,Marine LitterWatch,20150321,2015,03,21,41.3808,2.1947900000000002,41.3808,2.19579,ES,84,meters,2610.0,1650.0,110.0,0.0,0.0,400.0,450.0,0.0,0
2040,Marine LitterWatch,20140531,2014,05,31,36.48453751,-4.743971618,36.48511003,-4.74530584,ES,138,meters,80.0,70.0,0.0,0.0,0.0,8.0,2.0,0.0,0
2041,Marine LitterWatch,20170425,2017,04,25,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,54.0,33.0,1.0,0.0,4.0,16.0,0.0,0.0,0
2042,Marine LitterWatch,20150321,2015,03,21,38.8386,16.221,38.8386,16.222,IT,88,meters,536.0,488.0,4.0,6.0,0.0,10.0,28.0,0.0,0
2043,Marine LitterWatch,20160319,2016,03,19,50.9613,1.8257400000000001,50.9613,1.8267400000000003,FR,69,meters,1776.0,1675.0,20.0,0.0,0.0,40.0,41.0,0.0,0
2044,Marine LitterWatch,20150115,2015,01,15,43.78503727,10.26860577,43.7902881,10.26567993,IT,629,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2045,Marine LitterWatch,20160513,2016,05,13,40.66103,14.42009,40.66103,14.42109,IT,100,meters,627.0,357.0,0.0,2.0,92.0,74.0,102.0,0.0,0
2046,Marine LitterWatch,20180404,2018,04,04,55.681588,12.008500999999999,55.682469999999995,12.008239999999999,DK,100,meters,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2047,Marine LitterWatch,20140516,2014,05,16,41.01355,17.195220000000003,41.01355,17.19622,IT,100,meters,178.0,121.0,5.0,11.0,21.0,10.0,10.0,0.0,0
2048,Marine LitterWatch,20140506,2014,05,06,38.55519498,-9.188972685,38.55451664,-9.188880046,PT,76,meters,1030.0,976.0,2.0,1.0,41.0,5.0,4.0,1.0,0
2049,Marine LitterWatch,20171230,2017,12,30,47.12182823,9.299551653,47.12170236,9.299250399,CH,26,meters,129.0,96.0,1.0,0.0,20.0,1.0,0.0,11.0,0
2050,Marine LitterWatch,20190404,2019,04,04,39.40261055,8.400335743,39.40448022,8.402704334,,293,meters,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2051,Marine LitterWatch,20180718,2018,07,18,-34.01254236,25.69189909,-34.02895812,25.70080398,ZA,1998,meters,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2052,Marine LitterWatch,20180106,2018,01,06,46.93102012,7.462960549,46.9311636,7.462813345,CH,19,meters,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2053,Marine LitterWatch,20150510,2015,05,10,50.87570049,-1.35830235,50.87580145,-1.358437098,UK,15,meters,33.0,26.0,0.0,1.0,4.0,2.0,0.0,0.0,0
2054,Marine LitterWatch,20190117,2019,01,17,53.56642256,-3.0987663039999997,53.57800981,-3.092082265,UK,1362,meters,113.0,108.0,2.0,1.0,0.0,2.0,0.0,0.0,0
2055,Marine LitterWatch,20171018,2017,10,18,44.31021,28.63048,44.30936,28.63005,RO,100,meters,3906.0,2634.0,69.0,18.0,236.0,182.0,767.0,0.0,0
2056,Marine LitterWatch,20150612,2015,06,12,47.6975,-3.3545199999999995,47.6975,-3.3535199999999996,FR,74,meters,375.0,250.0,2.0,0.0,0.0,13.0,110.0,0.0,0
2057,Marine LitterWatch,20180317,2018,03,17,47.31242173,8.526254935,47.31196494,8.526473898999999,CH,53,meters,136.0,133.0,0.0,0.0,0.0,0.0,3.0,0.0,0
2058,Marine LitterWatch,20170525,2017,05,25,47.42847285,8.513088026,47.42936038,8.512952828,CH,99,meters,9.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0
2059,Marine LitterWatch,20170629,2017,06,29,47.50629918,9.436171386,47.50564823,9.436930447,CH,92,meters,191.0,139.0,10.0,1.0,12.0,19.0,10.0,0.0,0
2060,Marine LitterWatch,20170606,2017,06,06,47.43112814,8.492924315,47.43138512,8.493669863,CH,63,meters,92.0,57.0,2.0,5.0,25.0,2.0,0.0,1.0,0
2061,Marine LitterWatch,20171124,2017,11,24,47.29856781,7.899466371,47.29864172,7.899623298,CH,14,meters,7.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0
2062,Marine LitterWatch,20180418,2018,04,18,0.000372531,0.00011324299999999999,0.000372531,0.000113252,IT,100,meters,517.0,450.0,7.0,5.0,6.0,46.0,3.0,0.0,0
2063,Marine LitterWatch,20160711,2016,07,11,55.683035,11.99125,55.682251,11.99203,DK,100,meters,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2064,Marine LitterWatch,20170709,2017,07,09,47.23297549,8.401012085,47.23318606,8.401218684,CH,28,meters,27.0,23.0,0.0,0.0,3.0,0.0,1.0,0.0,0
2065,Marine LitterWatch,20170530,2017,05,30,47.29856781,7.899466371,47.29864172,7.899623298,CH,14,meters,16.0,10.0,0.0,0.0,1.0,2.0,3.0,0.0,0
2066,Marine LitterWatch,20171130,2017,11,30,47.67263329,9.081246182000001,47.67243646,9.081077475,CH,25,meters,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2067,Marine LitterWatch,20170723,2017,07,23,47.67552363,8.828029199999998,47.67560242,8.828461852,CH,33,meters,23.0,16.0,0.0,0.0,3.0,3.0,1.0,0.0,0
2068,Marine LitterWatch,20170802,2017,08,02,47.69152541,8.717210402000001,47.69072451,8.715379336,DE,163,meters,17.0,7.0,0.0,1.0,7.0,0.0,2.0,0.0,0
2069,Marine LitterWatch,20180129,2018,01,29,46.96494599,7.492835886,46.96361098,7.4939589920000005,CH,171,meters,23.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2070,Marine LitterWatch,20180913,2018,09,13,-33.91798055,25.20325384,-33.91739119,25.20104843,,444,meters,254.0,195.0,4.0,2.0,34.0,0.0,19.0,0.0,0
2071,Marine LitterWatch,20140905,2014,09,05,55.6922447,12.08366018,55.69312056,12.084006599999999,DK,100,meters,156.0,106.0,1.0,0.0,41.0,5.0,3.0,0.0,0
2072,Marine LitterWatch,20161014,2016,10,14,37.74897601,23.42452159,37.74882973,23.42495397,,42,meters,853.0,744.0,15.0,7.0,11.0,12.0,64.0,0.0,0
2073,Marine LitterWatch,20170426,2017,04,26,43.23567,13.77774,43.23567,13.778739999999999,IT,100,meters,216.0,178.0,7.0,5.0,1.0,14.0,11.0,0.0,0
2074,Marine LitterWatch,20170820,2017,08,20,46.96270889,7.025968066,46.96272914,7.026020293999999,CH,5,meters,19.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2075,Marine LitterWatch,20170521,2017,05,21,46.97096722,7.452585674,46.97080631,7.4513897920000005,CH,92,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2076,Marine LitterWatch,20140522,2014,05,22,40.4912,18.13138,40.4912,18.132379999999998,IT,100,meters,89.0,85.0,0.0,0.0,0.0,2.0,2.0,0.0,0
2077,Marine LitterWatch,20170629,2017,06,29,47.42847285,8.513088026,47.42936038,8.512952828,CH,99,meters,7.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0
2078,Marine LitterWatch,20180710,2018,07,10,57.74860901,10.58123183,57.74891554,10.58281088,DK,99,meters,536.0,440.0,5.0,12.0,16.0,5.0,58.0,0.0,0
2079,Marine LitterWatch,20170627,2017,06,27,46.85915137,7.176437428,46.85902515,7.176436099999999,CH,14,meters,13.0,8.0,0.0,0.0,1.0,1.0,3.0,0.0,0
2080,Marine LitterWatch,20170915,2017,09,15,46.800876,10.319994,46.801536999999996,10.320025999999999,CH,74,meters,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2081,Marine LitterWatch,20180912,2018,09,12,55.683035,11.99125,55.682251,11.99203,DK,100,meters,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2082,Marine LitterWatch,20171227,2017,12,27,47.27269458,8.553682053,47.27282803,8.553417376,CH,24,meters,55.0,29.0,2.0,3.0,10.0,8.0,1.0,2.0,0
2083,Marine LitterWatch,20180315,2018,03,15,46.97096722,7.452585674,46.97080631,7.4513897920000005,CH,92,meters,37.0,15.0,1.0,1.0,3.0,7.0,10.0,0.0,0
2084,Marine LitterWatch,20180114,2018,01,14,47.67263329,9.081246182000001,47.67243646,9.081077475,CH,25,meters,68.0,38.0,1.0,0.0,5.0,4.0,20.0,0.0,0
2085,Marine LitterWatch,20151128,2015,11,28,37.50209037,23.44015575,37.50257285,23.43899134,GR,118,meters,341.0,338.0,0.0,0.0,0.0,0.0,3.0,0.0,0
2086,Marine LitterWatch,20150509,2015,05,09,41.4873,12.5894,41.4873,12.5904,IT,84,meters,2423.0,2268.0,70.0,3.0,0.0,52.0,30.0,0.0,0
2087,Marine LitterWatch,20170621,2017,06,21,47.59115102,7.587948481000001,47.59090377,7.58783016,DE,29,meters,206.0,159.0,0.0,0.0,14.0,21.0,12.0,0.0,0
2088,Marine LitterWatch,20150516,2015,05,16,44.6967,-1.2467700000000002,44.6967,-1.24577,FR,79,meters,472.0,425.0,7.0,0.0,0.0,9.0,31.0,0.0,0
2089,Marine LitterWatch,20170831,2017,08,31,48.49575412,27.07421579,47.66187645,8.971306721,DE,1335049,meters,27.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0
2090,Marine LitterWatch,20160124,2016,01,24,44.0429,10.0254,44.0429,10.0264,IT,80,meters,268.0,248.0,3.0,1.0,0.0,10.0,6.0,0.0,0
2091,Marine LitterWatch,20170519,2017,05,19,46.45038921,6.858234177000001,46.45050671,6.8578835279999995,CH,30,meters,853.0,753.0,5.0,1.0,24.0,58.0,10.0,2.0,0
2092,Marine LitterWatch,20170129,2017,01,29,38.69950269,-9.251088476,38.69970365,-9.252579785,PT,133,meters,4506.0,4290.0,1.0,25.0,16.0,148.0,20.0,6.0,0
2093,Marine LitterWatch,20131021,2013,10,21,55.74467071,8.172295097000001,55.73888597,8.170708563,DK,652,meters,1471.0,1305.0,6.0,102.0,22.0,6.0,24.0,6.0,0
2094,Marine LitterWatch,20150426,2015,04,26,45.0819,-1.1919600000000001,45.0819,-1.19096,FR,78,meters,2038.0,1991.0,16.0,5.0,0.0,8.0,18.0,0.0,0
2095,Marine LitterWatch,20150727,2015,07,27,43.77835953,28.58188921,43.75610959,28.57638704,RO,2511,meters,418.0,404.0,8.0,0.0,0.0,0.0,6.0,0.0,0
2096,Marine LitterWatch,20151220,2015,12,20,38.6997677,-9.371526528,38.70214135,-9.368393301000001,PT,382,meters,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2097,Marine LitterWatch,20170815,2017,08,15,47.43112814,8.492924315,47.43138512,8.493669863,CH,63,meters,73.0,47.0,0.0,0.0,14.0,12.0,0.0,0.0,0
2098,Marine LitterWatch,20150613,2015,06,13,52.19834333,-6.347260787000001,52.191472,-6.346957605,IE,765,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2099,Marine LitterWatch,20170402,2017,04,02,46.97092863,7.452821364,46.97098909,7.452909882999999,,9,meters,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2100,Marine LitterWatch,20170730,2017,07,30,46.69827386,8.857837298,46.69822323,8.857601957,CH,19,meters,15.0,3.0,0.0,0.0,5.0,1.0,6.0,0.0,0
2101,Marine LitterWatch,20170423,2017,04,23,46.934588500000004,7.458170282999999,46.93457381,7.458467186,CH,22,meters,37.0,20.0,0.0,1.0,14.0,0.0,1.0,1.0,0
2102,Marine LitterWatch,20160506,2016,05,06,48.83527404,-3.508973437,48.8359206,-3.50802234,FR,100,meters,25.0,4.0,1.0,0.0,0.0,0.0,20.0,0.0,0
2103,Marine LitterWatch,20170829,2017,08,29,47.52088875,9.431144031,47.52098032,9.431524898,CH,30,meters,27.0,19.0,0.0,0.0,3.0,4.0,1.0,0.0,0
2104,Marine LitterWatch,20160705,2016,07,05,55.20619439,11.72244003,55.20635308,11.72196046,DK,35,meters,9.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0
2105,Marine LitterWatch,20170922,2017,09,22,47.49361003,8.961592821,47.493684,8.961466495,CH,13,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2106,Marine LitterWatch,20171101,2017,11,01,47.35012739,8.689797231,47.349803200000004,8.689775815,CH,36,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2107,Marine LitterWatch,20180419,2018,04,19,0.0003402,0.00013745,0.0003402,0.00013745899999999999,IT,100,meters,61.0,36.0,0.0,4.0,5.0,16.0,0.0,0.0,0
2108,Marine LitterWatch,20150928,2015,09,28,43.3125,-2.38312,43.3125,-2.38212,ES,81,meters,358.0,345.0,9.0,0.0,0.0,4.0,0.0,0.0,0
2109,Marine LitterWatch,20170802,2017,08,02,47.36357229,8.675699123,47.36384326,8.676283172,CH,53,meters,874.0,348.0,3.0,4.0,477.0,30.0,11.0,1.0,0
2110,Marine LitterWatch,20171007,2017,10,07,47.29856781,7.899466371,47.29864172,7.899623298,CH,14,meters,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0
2111,Marine LitterWatch,20170728,2017,07,28,45.53652475,13.62157753,45.53709824,13.62061998,SI,98,meters,332.0,291.0,1.0,4.0,8.0,5.0,23.0,0.0,0
2112,Marine LitterWatch,20140616,2014,06,16,43.82814497,28.59277312,43.80923706,28.58918661,RO,2121,meters,78.0,73.0,0.0,0.0,1.0,0.0,4.0,0.0,0
2113,Marine LitterWatch,20170714,2017,07,14,54.80588175,12.12396176,54.80663181,12.12483001,DK,100,meters,129.0,36.0,0.0,4.0,3.0,6.0,76.0,4.0,0
2114,Marine LitterWatch,20150618,2015,06,18,43.3145,-2.38518,43.3145,-2.3841799999999997,ES,81,meters,166.0,140.0,13.0,0.0,0.0,12.0,1.0,0.0,0
2115,Marine LitterWatch,20150426,2015,04,26,40.3594,16.8366,40.3594,16.8376,IT,86,meters,2052.0,1505.0,40.0,7.0,0.0,200.0,300.0,0.0,0
2116,Marine LitterWatch,20150415,2015,04,15,43.3262,-1.97507,43.3262,-1.97407,ES,81,meters,265.0,250.0,0.0,0.0,0.0,15.0,0.0,0.0,0
2117,Marine LitterWatch,20181026,2018,10,26,55.84143681,8.163800428,55.84054878,8.164009136,DK,100,meters,102.0,92.0,1.0,1.0,1.0,1.0,1.0,5.0,0
2118,Marine LitterWatch,20170919,2017,09,19,46.88312064,7.353188932,46.88348981,7.353139568,CH,41,meters,99.0,78.0,0.0,1.0,11.0,8.0,1.0,0.0,0
2119,Marine LitterWatch,20180709,2018,07,09,-34.01254236,25.69189909,-34.02895812,25.70080398,ZA,1998,meters,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0
2120,Marine LitterWatch,20150314,2015,03,14,50.44447348,-5.0422670510000005,50.44397566,-5.04268562,UK,63,meters,117.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2121,Marine LitterWatch,20170828,2017,08,28,46.704436799999996,7.657882391,46.70428087,7.658185572000001,CH,29,meters,43.0,26.0,1.0,0.0,1.0,4.0,11.0,0.0,0
2122,Marine LitterWatch,20171229,2017,12,29,47.47391114,9.459309367000001,47.47379979,9.459115263,CH,19,meters,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2123,Marine LitterWatch,20170731,2017,07,31,47.33958832,8.516696451,47.34000227,8.516876114,CH,47,meters,96.0,54.0,0.0,0.0,22.0,19.0,1.0,0.0,0
2124,Marine LitterWatch,20180605,2018,06,05,48.53458021,-2.677568521,48.53469441,-2.6750963569999997,FR,183,meters,724.0,701.0,5.0,2.0,0.0,9.0,7.0,0.0,0
2125,Marine LitterWatch,20170504,2017,05,04,47.05711183,8.287914508,47.05698005,8.287949971,CH,14,meters,17.0,10.0,3.0,0.0,1.0,0.0,3.0,0.0,0
2126,Marine LitterWatch,20170923,2017,09,23,45.49605984,13.60352434,45.50020394,13.58959831,SI,1176,meters,474.0,425.0,6.0,1.0,5.0,27.0,10.0,0.0,0
2127,Marine LitterWatch,20170709,2017,07,09,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,59.0,40.0,0.0,0.0,6.0,13.0,0.0,0.0,0
2128,Marine LitterWatch,20180326,2018,03,26,46.934588500000004,7.458170282999999,46.93457381,7.458467186,CH,22,meters,31.0,20.0,0.0,1.0,3.0,3.0,4.0,0.0,0
2129,Marine LitterWatch,20170715,2017,07,15,47.19150123,8.618421357999999,47.19110211,8.618737454,CH,50,meters,6.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0
2130,Marine LitterWatch,20171009,2017,10,09,55.66975815,12.08215544,55.66976210000001,12.08374761,DK,99,meters,101.0,80.0,1.0,1.0,11.0,5.0,0.0,3.0,0
2131,Marine LitterWatch,20170825,2017,08,25,46.51831778,6.5896077779999995,46.51844939,6.589910971,CH,27,meters,272.0,225.0,1.0,2.0,4.0,11.0,29.0,0.0,0
2132,Marine LitterWatch,20140921,2014,09,21,53.26305211,-9.06044301,53.26305211,-9.06044301,IE,0,meters,716.0,558.0,16.0,1.0,27.0,57.0,27.0,30.0,0
2133,Marine LitterWatch,20170627,2017,06,27,47.37017566,8.867824888,47.37028189,8.867135058999999,CH,53,meters,41.0,11.0,0.0,1.0,10.0,4.0,15.0,0.0,0
2134,Marine LitterWatch,20180429,2018,04,29,0.00036466199999999997,7.45e-05,0.00036466199999999997,7.45e-05,IT,100,meters,432.0,404.0,3.0,5.0,3.0,11.0,6.0,0.0,0
2135,Marine LitterWatch,20161015,2016,10,15,55.683035,11.99125,55.682251,11.99203,DK,100,meters,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2136,Marine LitterWatch,20170424,2017,04,24,46.88312064,7.353188932,46.88348981,7.353139568,CH,41,meters,125.0,105.0,0.0,0.0,12.0,6.0,1.0,1.0,0
2137,Marine LitterWatch,20150321,2015,03,21,37.76345848,23.12392561,37.76247663,23.1239477,GR,109,meters,446.0,254.0,0.0,2.0,10.0,2.0,178.0,0.0,0
2138,Marine LitterWatch,20150321,2015,03,21,45.3185,-1.16024,45.3185,-1.15924,FR,78,meters,2167.0,2115.0,17.0,0.0,0.0,1.0,34.0,0.0,0
2139,Marine LitterWatch,20171119,2017,11,19,47.37314949,8.5323698,47.37329486,8.532494759,CH,19,meters,14.0,5.0,0.0,0.0,2.0,2.0,4.0,1.0,0
