UniqueId,Organization,Date,Survey Year,Survey ID,Latitude Start,Longitude Start,Latitude End,Longitude End,Width,Length,TotalArea,Total Debris,Plastic Count,Cloth,Fishing Gear,Glass,Metal,Other,Plastic,Processed Lumber,Rubber,Cloth Per Sq Meter,Fishing Gear  Per Sq Meter,Glass Per Sq Meter,Metal Per Sq Meter,Other Per Sq Meter,Plastic Per Sq Meter,Processed Lumber Per Sq Meter,Rubber Per Sq Meter,Total Debris Per Sq Meter
8968_05-19-2018,Surfrider/CoastWatch,05-19-2018,Year 5,8968,45.7923639,-123.96801,45.7914583,-123.96797,80.0,100.0,8000.0,41,35,0,5,0,0,0,30,12,0,0.0,0.000625,0.0,0.0,0.0,0.00375,0.0015,0.0,0.005125
8969_05-22-2018,California Coast National Monument Task Force,05-22-2018,Year 6,8969,38.69054860000001,-123.4355847,38.6892339,-123.4329388,17.0,898.0,15266.0,13,12,0,1,0,0,0,12,0,1,0.0,6.550504388837941e-05,0.0,0.0,0.0,0.0007860605266605528,0.0,6.550504388837941e-05,0.0008515655705489323
8970_01-31-2018,Gulf of the Farallones National Marine Sanctuary,01-31-2018,Year 3,8970,37.73601,-122.50735,37.73595,-122.50801,30.0,100.0,3000.0,66,58,4,4,0,0,13,41,10,2,0.0013333333333333333,0.0013333333333333333,0.0,0.0,0.004333333333333333,0.013666666666666667,0.0033333333333333335,0.0006666666666666666,0.022
8971_05-18-2018,Gulf of the Farallones National Marine Sanctuary,05-18-2018,Year 3,8971,37.73601,-122.50735,37.73595,-122.50801,32.5,100.0,3250.0,100,82,4,6,0,4,23,53,22,6,0.0012307692307692308,0.0018461538461538461,0.0,0.0012307692307692308,0.007076923076923077,0.016307692307692308,0.00676923076923077,0.0018461538461538461,0.03076923076923077
8972_04-19-2018,Gulf of the Farallones National Marine Sanctuary,04-19-2018,Year 3,8972,37.73601,-122.50735,37.73595,-122.50801,40.0,100.0,4000.0,42,34,4,1,0,0,1,31,13,0,0.001,0.00025,0.0,0.0,0.00025,0.00775,0.00325,0.0,0.0105
8973_02-23-2018,Gulf of the Farallones National Marine Sanctuary,02-23-2018,Year 3,8973,37.73601,-122.50735,37.73595,-122.50801,30.0,100.0,3000.0,56,31,6,0,10,12,3,28,18,4,0.002,0.0,0.0033333333333333335,0.004,0.001,0.009333333333333334,0.006,0.0013333333333333333,0.018666666666666668
8974_05-30-2018,Governor Livingston High School,05-30-2018,Year 1,8974,40.308,-73.977,40.303,-73.97800000000002,5.0,100.0,500.0,36,26,2,0,2,6,13,14,8,1,0.004,0.0,0.004,0.012,0.026,0.028,0.016,0.002,0.072
8975_05-06-2018,Stranding Network Beach Survey Program,05-06-2018,Year 1,8975,36.884469,-121.830583,36.902681,-121.843081,145.0,2575.0,373375.0,260,195,20,12,20,8,8,180,66,3,5.3565450284566455e-05,3.213927017073987e-05,5.3565450284566455e-05,2.142618011382658e-05,2.142618011382658e-05,0.0004820890525610981,0.0001767659859390693,8.034817542684968e-06,0.0006963508536993639
8976_06-06-2018,Loggerhead Marinelife Center,06-06-2018,Year 1,8976,26.89241,-80.05675,26.8915,-80.05656,100.0,100.0,10000.0,1092,1054,5,18,2,8,23,1017,28,13,0.0005,0.0018,0.0002,0.0008,0.0023,0.1017,0.0028,0.0013,0.1092
8977_06-04-2018,California Coast National Monument Task Force,06-04-2018,Year 6,8977,38.69054860000001,-123.4355847,38.6892339,-123.4329388,17.67,898.0,15867.660000000002,16,16,0,5,0,0,1,10,0,0,0.0,0.00031510632317556585,0.0,0.0,6.302126463511317e-05,0.0006302126463511317,0.0,0.0,0.0010083402341618107
9001_11-15-2017,Keep Puako Beautiful,11-15-2017,Year 1,9001,19.97349,-155.83257,19.97342,-155.8335,9.0,245.0,2205.0,125,25,0,4,184,12,0,21,2,0,0.0,0.0018140589569160999,0.08344671201814059,0.005442176870748299,0.0,0.009523809523809525,0.0009070294784580499,0.0,0.05668934240362812
9002_03-26-2018,OCNMS,03-26-2018,Year 6,9002,48.0219,-124.6817,48.0225,-124.6809,52.0,100.0,5200.0,97,97,0,3,0,0,0,92,2,0,0.0,0.000576923076923077,0.0,0.0,0.0,0.01769230769230769,0.0003846153846153846,0.0,0.018653846153846153
9003_05-24-2018,OCNMS,05-24-2018,Year 6,9003,48.0219,-124.6817,48.0225,-124.6809,85.0,100.0,8500.0,101,97,2,5,2,2,0,91,1,2,0.00023529411764705883,0.000588235294117647,0.00023529411764705883,0.00023529411764705883,0.0,0.010705882352941176,0.00011764705882352942,0.00023529411764705883,0.01188235294117647
9004_03-29-2018,OCNMS,03-29-2018,Year 5,9004,48.2857,-124.3679,48.2855,-124.36925,33.0,100.0,3300.0,19,12,0,2,4,8,0,10,2,0,0.0,0.0006060606060606061,0.0012121212121212121,0.0024242424242424242,0.0,0.0030303030303030303,0.0006060606060606061,0.0,0.005757575757575757
9005_04-30-2018,OCNMS,04-30-2018,Year 5,9005,48.2857,-124.3679,48.2855,-124.36925,33.0,100.0,3300.0,18,13,0,1,2,4,1,11,4,0,0.0,0.00030303030303030303,0.0006060606060606061,0.0012121212121212121,0.00030303030303030303,0.0033333333333333335,0.0012121212121212121,0.0,0.005454545454545455
9006_05-31-2018,OCNMS,05-31-2018,Year 5,9006,48.2857,-124.3679,48.2855,-124.36925,9.0,100.0,900.0,6,4,0,1,0,2,0,3,2,0,0.0,0.0011111111111111111,0.0,0.0022222222222222222,0.0,0.0033333333333333335,0.0022222222222222222,0.0,0.006666666666666667
9007_04-18-2018,OCNMS,04-18-2018,Year 6,9007,48.1568,-123.17498,48.15743,-123.17402,40.0,100.0,4000.0,75,69,2,4,0,2,1,66,0,6,0.0005,0.001,0.0,0.0005,0.00025,0.0165,0.0,0.0015,0.01875
9008_05-02-2018,OCNMS,05-02-2018,Year 6,9008,48.1568,-123.17498,48.15743,-123.17402,40.0,100.0,4000.0,36,34,0,3,0,4,0,31,0,0,0.0,0.00075,0.0,0.001,0.0,0.00775,0.0,0.0,0.009
9009_03-31-2018,OCNMS,03-31-2018,Year 6,9009,46.437,-124.0599,46.4379,-124.0595,100.0,100.0,10000.0,37,35,2,2,0,0,0,33,2,0,0.0002,0.0002,0.0,0.0,0.0,0.0033,0.0002,0.0,0.0037
9010_05-01-2018,OCNMS,05-01-2018,Year 6,9010,46.437,-124.0599,46.4379,-124.0595,250.0,100.0,25000.0,30,29,0,9,0,2,1,19,0,0,0.0,0.00036,0.0,8e-05,4e-05,0.00076,0.0,0.0,0.0012
9011_05-30-2018,OCNMS,05-30-2018,Year 6,9011,46.437,-124.0599,46.4379,-124.0595,100.0,100.0,10000.0,15,13,0,3,4,0,0,10,0,0,0.0,0.0003,0.0004,0.0,0.0,0.001,0.0,0.0,0.0015
9012_01-13-2018,OCNMS,01-13-2018,Year 5,9012,48.14431,-123.56937,48.14352,-123.57009,100.0,100.0,10000.0,19,19,0,0,0,0,1,18,0,0,0.0,0.0,0.0,0.0,0.0001,0.0018,0.0,0.0,0.0019
9013_02-10-2018,OCNMS,02-10-2018,Year 5,9013,48.14431,-123.56937,48.14352,-123.57009,100.0,100.0,10000.0,11,8,0,0,2,4,0,8,0,0,0.0,0.0,0.0002,0.0004,0.0,0.0008,0.0,0.0,0.0011
9014_03-04-2018,OCNMS,03-04-2018,Year 6,9014,48.14431,-123.56937,48.14352,-123.57009,90.0,100.0,9000.0,2,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.00022222222222222223,0.0,0.0,0.00022222222222222223
9015_04-14-2018,OCNMS,04-14-2018,Year 6,9015,48.14431,-123.56937,48.14352,-123.57009,80.0,100.0,8000.0,3,3,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0,0.0,0.000375
9016_06-09-2018,OCNMS,06-09-2018,Year 6,9016,48.14431,-123.56937,48.14352,-123.57009,80.0,100.0,8000.0,13,11,0,0,2,2,0,11,0,0,0.0,0.0,0.00025,0.00025,0.0,0.001375,0.0,0.0,0.001625
9017_03-02-2018,OCNMS,03-02-2018,Year 6,9017,47.177,-124.1972,47.1779,-124.1976,400.0,100.0,40000.0,254,234,17,43,4,8,0,198,4,0,0.000425,0.001075,0.0001,0.0002,0.0,0.00495,0.0001,0.0,0.00635
9018_03-30-2018,OCNMS,03-30-2018,Year 5,9018,48.09686,-122.94106,48.09724,-122.94223999999998,21.0,100.0,2100.0,26,24,0,4,2,0,0,20,0,2,0.0,0.0019047619047619048,0.0009523809523809524,0.0,0.0,0.009523809523809525,0.0,0.0009523809523809524,0.012380952380952381
9019_04-29-2018,OCNMS,04-29-2018,Year 5,9019,48.09686,-122.94106,48.09724,-122.94223999999998,23.0,100.0,2300.0,4,4,0,1,0,0,0,3,0,0,0.0,0.0004347826086956522,0.0,0.0,0.0,0.0013043478260869566,0.0,0.0,0.0017391304347826088
9020_06-18-2018,California Coast National Monument Task Force,06-18-2018,Year 6,9020,38.69054860000001,-123.4355847,38.6892339,-123.4329388,21.64,898.0,19432.72,29,28,2,1,0,0,1,26,0,0,0.00010291920019431144,5.145960009715572e-05,0.0,0.0,5.145960009715572e-05,0.0013379496025260488,0.0,0.0,0.001492328402817516
9021_06-03-2018,Stranding Network Beach Survey Program,06-03-2018,Year 1,9021,36.970573,-121.95014,36.970573,-121.954646,75.0,200.0,15000.0,97,70,4,9,4,0,12,53,29,5,0.0002666666666666667,0.0006,0.0002666666666666667,0.0,0.0008,0.003533333333333333,0.0019333333333333333,0.0003333333333333333,0.006466666666666667
9022_06-03-2018,Stranding Network Beach Survey Program,06-03-2018,Year 1,9022,36.962383,-122.023199,36.964454,-122.013388,110.0,804.0,88440.0,299,246,12,2,2,6,30,217,52,1,0.000135685210312076,2.261420171867933e-05,2.261420171867933e-05,6.7842605156038e-05,0.00033921302578018993,0.0024536408864767076,0.0005879692446856626,1.1307100859339666e-05,0.00338082315694256
9023_06-03-2018,Stranding Network Beach Survey Program,06-03-2018,Year 1,9023,36.884469,-121.830583,36.902681,-121.843081,89.0,2575.0,229175.0,129,97,11,5,2,10,1,98,18,8,4.799825460892331e-05,2.1817388458601506e-05,8.726955383440602e-06,4.363477691720301e-05,4.363477691720301e-06,0.0004276208137885895,7.854259845096541e-05,3.490782153376241e-05,0.0005628886222319189
9024_06-28-2018,California Coast National Monument Task Force,06-28-2018,Year 6,9024,38.735105,-123.490915,38.731897,-123.489614,64.0,300.0,19200.0,10,10,0,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0005208333333333333,0.0,0.0,0.0005208333333333333
9025_06-28-2018,Surfrider/CoastWatch,06-28-2018,Year 5,9025,45.7923639,-123.96801,45.7914583,-123.96797,100.0,100.0,10000.0,61,36,2,9,0,2,0,27,40,0,0.0002,0.0009,0.0,0.0002,0.0,0.0027,0.004,0.0,0.0061
9026_06-26-2018,Boy Scouts of America,06-26-2018,Year 4,9026,57.7539,-152.4834,57.7557,-152.4829,289.0,200.0,57800.0,204,147,4,24,2,50,2,121,48,10,6.920415224913495e-05,0.0004152249134948097,3.460207612456748e-05,0.0008650519031141869,3.460207612456748e-05,0.0020934256055363323,0.0008304498269896194,0.00017301038062283736,0.0035294117647058825
9027_07-09-2018,Manatee Protection Prog.,07-09-2018,Year 2,9027,29.102087,-80.973691,29.101932,-80.972658,4.572,100.0,457.2,92,48,7,1,26,4,0,46,44,0,0.01531058617672791,0.0021872265966754157,0.05686789151356081,0.008748906386701663,0.0,0.10061242344706912,0.09623797025371829,0.0,0.20122484689413825
9028_05-23-2018,Clean Virginia Waterways/Longwood University,05-23-2018,Year 5,9028,36.67454,-75.9134,36.67534000000001,-75.91386,31.0,100.0,3100.0,13,9,2,0,0,0,0,9,6,0,0.0006451612903225806,0.0,0.0,0.0,0.0,0.002903225806451613,0.001935483870967742,0.0,0.004193548387096774
9033_05-11-2018,Clean Virginia Waterways/Longwood University,05-11-2018,Year 5,9033,37.97645,-75.28242,37.97725,-75.28195,49.5,100.0,4950.0,13,11,0,0,4,0,0,11,0,0,0.0,0.0,0.0008080808080808081,0.0,0.0,0.0022222222222222222,0.0,0.0,0.0026262626262626263
9042_05-08-2018,Clean Virginia Waterways/Longwood University,05-08-2018,Year 6,9042,37.08962,-76.27112,37.09056,-76.27148000000003,42.2,100.0,4220.0,39,12,0,1,4,38,0,11,10,2,0.0,0.00023696682464454977,0.0009478672985781991,0.00900473933649289,0.0,0.0026066350710900474,0.002369668246445498,0.00047393364928909954,0.00924170616113744
9043_07-11-2018,Loggerhead Marinelife Center,07-11-2018,Year 1,9043,26.89241,-80.05675,26.8915,-80.05656,12.0,100.0,1200.0,529,501,6,15,2,12,105,379,26,4,0.005,0.0125,0.0016666666666666668,0.01,0.0875,0.31583333333333335,0.021666666666666667,0.0033333333333333335,0.44083333333333335
9044_05-24-2018,Clean Virginia Waterways/Longwood University,05-24-2018,Year 5,9044,37.09482,-75.98033000000002,37.0948,-75.98083000000003,37.8,100.0,3780.0,74,48,0,5,20,8,1,43,22,1,0.0,0.0013227513227513227,0.005291005291005291,0.0021164021164021165,0.00026455026455026457,0.011375661375661376,0.00582010582010582,0.00026455026455026457,0.019576719576719578
9049_05-05-2018,Stranding Network Beach Survey Program,05-05-2018,Year 1,9049,36.84033,-121.805017,36.8151527,-121.7906031,90.0,3220.0,289800.0,160,119,12,7,22,4,2,110,40,2,4.1407867494824014e-05,2.4154589371980676e-05,7.59144237405107e-05,1.3802622498274672e-05,6.901311249137336e-06,0.0003795721187025535,0.00013802622498274673,6.901311249137336e-06,0.0005521048999309869
9054_06-03-2018,Stranding Network Beach Survey Program,06-03-2018,Year 1,9054,36.84033,-121.805017,36.8151527,-121.7906031,55.8,3220.0,179676.0,1584,277,9,4,2370,172,16,258,56,2,5.009016229212583e-05,2.226229435205592e-05,0.013190409403593135,0.0009572786571384047,8.904917740822368e-05,0.001435917985707607,0.0003116721209287829,1.113114717602796e-05,0.008815868563414146
9055_06-02-2018,Stranding Network Beach Survey Program,06-02-2018,Year 1,9055,36.61176939999999,-121.8577924,36.614384,-121.85345900000002,70.0,640.0,44800.0,408,341,28,35,6,32,81,229,50,12,0.000625,0.00078125,0.00013392857142857144,0.0007142857142857143,0.0018080357142857143,0.0051116071428571426,0.0011160714285714285,0.00026785714285714287,0.009107142857142857
9056_06-03-2018,Stranding Network Beach Survey Program,06-03-2018,Year 1,9056,37.0962,-122.2803,37.0915,-122.2761,76.0,644.0,48944.0,77,44,6,3,0,10,0,25,64,2,0.00012258908139915005,6.129454069957502e-05,0.0,0.00020431513566525008,0.0,0.0005107878391631252,0.0013076168682576005,4.0863027133050016e-05,0.0015732265446224256
9057_07-17-2018,Stranding Network Beach Survey Program,07-17-2018,Year 1,9057,36.970573,-121.95014,36.970573,-121.954646,75.0,200.0,15000.0,18,15,0,0,0,0,1,14,4,0,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.0009333333333333333,0.0002666666666666667,0.0,0.0012
9058_07-15-2018,Stranding Network Beach Survey Program,07-15-2018,Year 1,9058,36.884469,-121.830583,36.902681,-121.843081,87.0,2575.0,224025.0,261,197,20,9,20,8,1,172,72,11,8.927575047427742e-05,4.017408771342484e-05,8.927575047427742e-05,3.571030018971097e-05,4.463787523713871e-06,0.0007677714540787858,0.0003213927017073987,4.9101662760852583e-05,0.0011650485436893205
9059_07-16-2018,Stranding Network Beach Survey Program,07-16-2018,Year 1,9059,37.0962,-122.2803,37.0915,-122.2761,67.0,644.0,43148.0,36,22,4,0,0,0,4,18,18,2,9.270418095856123e-05,0.0,0.0,0.0,9.270418095856123e-05,0.00041716881431352556,0.00041716881431352556,4.6352090479280616e-05,0.0008343376286270511
9069_06-15-2018,Oregon Coast Aquarium,06-15-2018,Year 5,9069,44.687449,-124.066967,44.68743900000001,-124.066967,140.0,100.0,14000.0,30,22,10,3,0,2,0,19,2,2,0.0007142857142857143,0.00021428571428571427,0.0,0.00014285714285714287,0.0,0.0013571428571428571,0.00014285714285714287,0.00014285714285714287,0.002142857142857143
9070_07-29-2018,Oregon Coast Aquarium,07-29-2018,Year 5,9070,44.687449,-124.066967,44.68743900000001,-124.066967,100.0,100.0,10000.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9071_07-31-2018,California Coast National Monument Task Force,07-31-2018,Year 6,9071,38.69054860000001,-123.4355847,38.6892339,-123.4329388,23.0,898.0,20654.0,17,10,8,2,0,0,0,8,6,0,0.00038733417255737385,9.683354313934346e-05,0.0,0.0,0.0,0.00038733417255737385,0.0002905006294180304,0.0,0.0008230851166844195
9072_08-01-2018,California Coast National Monument Task Force,08-01-2018,Year 6,9072,38.735105,-123.490915,38.731897,-123.489614,42.0,300.0,12600.0,7,3,2,0,0,0,0,3,2,0,0.00015873015873015873,0.0,0.0,0.0,0.0,0.0002380952380952381,0.00015873015873015873,0.0,0.0005555555555555556
9073_07-15-2018,Stranding Network Beach Survey Program,07-15-2018,Year 1,9073,36.61176939999999,-121.8577924,36.614384,-121.85345900000002,110.0,640.0,70400.0,327,224,31,4,10,52,46,179,92,4,0.0004403409090909091,5.681818181818182e-05,0.00014204545454545454,0.0007386363636363636,0.0006534090909090909,0.0025426136363636363,0.0013068181818181818,5.681818181818182e-05,0.004644886363636364
9078_07-15-2018,Stranding Network Beach Survey Program,07-15-2018,Year 1,9078,36.84033,-121.805017,36.8151527,-121.7906031,146.0,3220.0,470120.0,135,102,4,4,18,8,5,93,24,2,8.508465923593976e-06,8.508465923593976e-06,3.828809665617289e-05,1.7016931847187952e-05,1.063558240449247e-05,0.00019782183272355994,5.105079554156385e-05,4.254232961796988e-06,0.00028716072492129666
9080_07-15-2018,Stranding Network Beach Survey Program,07-15-2018,Year 1,9080,36.962383,-122.023199,36.964454,-122.013388,150.0,804.0,120600.0,371,309,14,2,4,14,63,244,86,4,0.00011608623548922056,1.658374792703151e-05,3.316749585406302e-05,0.00011608623548922056,0.0005223880597014925,0.0020232172470978443,0.0007131011608623549,3.316749585406302e-05,0.003076285240464345
9139_06-14-2018,Gulf of the Farallones National Marine Sanctuary,06-14-2018,Year 3,9139,37.73601,-122.50735,37.73595,-122.50801,30.0,100.0,3000.0,73,40,4,1,4,6,5,34,50,2,0.0013333333333333333,0.0003333333333333333,0.0013333333333333333,0.002,0.0016666666666666668,0.011333333333333334,0.016666666666666666,0.0006666666666666666,0.024333333333333332
9140_12-13-2017,Gulf of the Farallones National Marine Sanctuary,12-13-2017,Year 3,9140,38.02773,-122.96067,38.027693,-122.96166,30.0,100.0,3000.0,58,51,0,3,0,2,1,46,13,0,0.0,0.001,0.0,0.0006666666666666666,0.0003333333333333333,0.015333333333333332,0.004333333333333333,0.0,0.019333333333333334
9141_02-28-2018,Gulf of the Farallones National Marine Sanctuary,02-28-2018,Year 3,9141,38.02773,-122.96067,38.027693,-122.96166,42.5,100.0,4250.0,259,236,0,1,2,4,6,226,35,8,0.0,0.00023529411764705883,0.00047058823529411766,0.0009411764705882353,0.001411764705882353,0.0531764705882353,0.00823529411764706,0.0018823529411764706,0.060941176470588235
9142_05-17-2018,FWC,05-17-2018,Year 1,9142,27.53193,-82.64667,27.53176,-82.64576,25.5,100.0,2550.0,78,68,0,0,2,12,8,54,9,3,0.0,0.0,0.000784313725490196,0.004705882352941176,0.003137254901960784,0.021176470588235293,0.0035294117647058825,0.001176470588235294,0.03058823529411765
9143_05-24-2018,FWC,05-24-2018,Year 1,9143,27.64701,-82.7164,27.64759,-82.71564000000002,8.0,100.0,800.0,58,37,5,1,4,22,11,27,4,5,0.00625,0.00125,0.005,0.0275,0.01375,0.03375,0.005,0.00625,0.0725
9144_05-17-2018,FWC,05-17-2018,Year 1,9144,27.876240000000006,-82.5921,27.87665,-82.5912,30.0,100.0,3000.0,124,108,2,1,2,22,4,103,2,4,0.0006666666666666666,0.0003333333333333333,0.0006666666666666666,0.007333333333333333,0.0013333333333333333,0.034333333333333334,0.0006666666666666666,0.0013333333333333333,0.04133333333333333
9145_08-05-2018,Stranding Network Beach Survey Program,08-05-2018,Year 1,9145,36.884469,-121.830583,36.902681,-121.843081,170.0,2575.0,437750.0,136,102,8,5,2,8,10,83,46,8,1.8275271273557966e-05,1.142204454597373e-05,4.568817818389491e-06,1.8275271273557966e-05,2.284408909194746e-05,0.00018960593946316392,0.0001050828098229583,1.8275271273557966e-05,0.0003106796116504854
9146_06-07-2018,Clean Virginia Waterways/Longwood University,06-07-2018,Year 6,9146,37.08962,-76.27112,37.09056,-76.27148000000003,37.7,100.0,3770.0000000000014,17,6,0,0,0,16,0,6,6,0,0.0,0.0,0.0,0.0042440318302387255,0.0,0.001591511936339522,0.001591511936339522,0.0,0.0045092838196286456
9149_05-17-2018,FWC,05-17-2018,Year 1,9149,27.87106,-82.60988,27.8714,-82.6089,28.0,102.0,2856.0,19,18,0,2,0,2,1,15,0,0,0.0,0.0007002801120448179,0.0,0.0007002801120448179,0.00035014005602240897,0.005252100840336135,0.0,0.0,0.00665266106442577
9151_04-24-2018,FWC,04-24-2018,Year 1,9151,27.8482,-82.55459,27.84903,-82.55453,30.0,100.0,3000.0,121,89,6,2,10,24,13,74,16,6,0.002,0.0006666666666666666,0.0033333333333333335,0.008,0.004333333333333333,0.024666666666666667,0.005333333333333333,0.002,0.04033333333333333
9153_08-07-2018,Manatee Protection Prog.,08-07-2018,Year 2,9153,29.102087,-80.973691,29.101932,-80.972658,8.84,100.0,884.0,30,22,0,0,0,2,0,22,12,0,0.0,0.0,0.0,0.0022624434389140274,0.0,0.024886877828054297,0.013574660633484163,0.0,0.033936651583710405
9154_08-05-2018,Stranding Network Beach Survey Program,08-05-2018,Year 1,9154,36.962383,-122.023199,36.964454,-122.013388,31.0,804.0,24924.0,517,361,76,4,6,50,23,328,165,17,0.0030492697801316002,0.00016048788316482104,0.00024073182474723158,0.0020060985395602632,0.000922805328197721,0.013160006419515327,0.0066201251805488685,0.0006820735034504895,0.020743058899053122
9155_08-05-2018,Stranding Network Beach Survey Program,08-05-2018,Year 1,9155,36.970573,-121.95014,36.970573,-121.954646,13.0,200.0,2600.0,165,117,7,1,0,18,5,105,75,0,0.002692307692307692,0.0003846153846153846,0.0,0.006923076923076923,0.0019230769230769232,0.04038461538461539,0.028846153846153848,0.0,0.06346153846153846
9157_06-21-2018,Clean Virginia Waterways/Longwood University,06-21-2018,Year 5,9157,37.09482,-75.98033000000002,37.0948,-75.98083000000003,35.8,100.0,3579.9999999999995,301,278,1,15,2,4,4,265,26,7,0.0002793296089385475,0.004189944134078213,0.000558659217877095,0.00111731843575419,0.00111731843575419,0.07402234636871509,0.007262569832402236,0.0019553072625698325,0.0840782122905028
9159_07-01-2018,United States Coast Guard Auxiliary,07-01-2018,Year 2,9159,42.473969,-86.251322,42.474842,-86.25103299999998,14.5,100.0,1450.0,94,88,0,0,0,6,2,80,8,2,0.0,0.0,0.0,0.004137931034482759,0.001379310344827586,0.05517241379310345,0.005517241379310344,0.001379310344827586,0.06482758620689655
9160_08-10-2018,Loggerhead Marinelife Center,08-10-2018,Year 1,9160,26.89241,-80.05675,26.8915,-80.05656,50.0,100.0,5000.0,161,118,12,6,20,10,30,83,42,1,0.0024,0.0012,0.004,0.002,0.006,0.0166,0.0084,0.0002,0.0322
9165_04-23-2018,Clean Virginia Waterways/Longwood University,04-23-2018,Year 5,9165,36.67454,-75.9134,36.67534000000001,-75.91386,41.5,100.0,4150.0,23,19,0,1,6,0,0,18,2,0,0.0,0.00024096385542168674,0.0014457831325301205,0.0,0.0,0.004337349397590362,0.00048192771084337347,0.0,0.005542168674698795
9170_06-22-2018,Clean Virginia Waterways/Longwood University,06-22-2018,Year 5,9170,36.67454,-75.9134,36.67534000000001,-75.91386,36.9,100.0,3690.0,36,28,0,1,2,0,0,27,10,0,0.0,0.00027100271002710027,0.0005420054200542005,0.0,0.0,0.007317073170731708,0.0027100271002710027,0.0,0.00975609756097561
9175_04-12-2018,Clean Virginia Waterways/Longwood University,04-12-2018,Year 4,9175,37.97645,-75.28242,37.97725,-75.28195,52.6,100.0,5260.0,6,4,2,0,2,0,0,4,0,0,0.00038022813688212925,0.0,0.00038022813688212925,0.0,0.0,0.0007604562737642585,0.0,0.0,0.0011406844106463879
9184_06-11-2018,Clean Virginia Waterways/Longwood University,06-11-2018,Year 5,9184,37.97645,-75.28242,37.97725,-75.28195,37.7,100.0,3770.0000000000014,38,31,0,2,0,0,0,30,12,1,0.0,0.0005305039787798407,0.0,0.0,0.0,0.00795755968169761,0.003183023872679044,0.00026525198938992035,0.010079575596816973
9188_04-25-2018,Clean Virginia Waterways/Longwood University,04-25-2018,Year 5,9188,37.09482,-75.98033000000002,37.0948,-75.98083000000003,41.5,100.0,4150.0,317,284,1,5,36,8,0,280,18,2,0.00024096385542168674,0.0012048192771084338,0.008674698795180723,0.0019277108433734939,0.0,0.06746987951807229,0.004337349397590362,0.00048192771084337347,0.0763855421686747
9193_08-12-2018,Stranding Network Beach Survey Program,08-12-2018,Year 1,9193,36.84033,-121.805017,36.8151527,-121.7906031,160.0,3220.0,515200.0,214,168,18,5,38,8,17,150,18,4,3.493788819875776e-05,9.70496894409938e-06,7.375776397515528e-05,1.5527950310559007e-05,3.299689440993789e-05,0.0002911490683229814,3.493788819875776e-05,7.763975155279503e-06,0.00041537267080745343
9194_03-28-2018,Gulf of the Farallones National Marine Sanctuary,03-28-2018,Year 3,9194,38.02773,-122.96067,38.027693,-122.96166,47.5,100.0,4750.0,209,199,0,0,0,2,7,192,10,8,0.0,0.0,0.0,0.0004210526315789474,0.0014736842105263158,0.04042105263157895,0.002105263157894737,0.0016842105263157896,0.044
9195_04-24-2018,Gulf of the Farallones National Marine Sanctuary,04-24-2018,Year 3,9195,38.02773,-122.96067,38.027693,-122.96166,45.0,100.0,4500.0,151,85,0,0,0,110,0,85,18,4,0.0,0.0,0.0,0.024444444444444446,0.0,0.01888888888888889,0.004,0.0008888888888888889,0.033555555555555554
9196_05-21-2018,Gulf of the Farallones National Marine Sanctuary,05-21-2018,Year 3,9196,38.02773,-122.96067,38.027693,-122.96166,50.0,100.0,5000.0,106,97,3,2,0,2,1,89,14,4,0.0006,0.0004,0.0,0.0004,0.0002,0.0178,0.0028,0.0008,0.0212
9197_05-05-2018,surfrider,05-05-2018,Year 2,9197,37.76722,-122.51108,37.76723,-122.51172,45.0,100.0,4500.0,248,140,12,0,12,46,45,93,142,2,0.0026666666666666666,0.0,0.0026666666666666666,0.010222222222222223,0.01,0.020666666666666667,0.03155555555555556,0.00044444444444444447,0.05511111111111111
9198_08-12-2018,Stranding Network Beach Survey Program,08-12-2018,Year 1,9198,36.970573,-121.95014,36.970573,-121.954646,91.5,200.0,18300.0,28,25,2,0,0,0,4,21,4,0,0.0001092896174863388,0.0,0.0,0.0,0.0002185792349726776,0.0011475409836065574,0.0002185792349726776,0.0,0.0015300546448087432
9199_08-23-2018,Stranding Network Beach Survey Program,08-23-2018,Year 1,9199,36.962383,-122.023199,36.964454,-122.013388,85.3,804.0,68581.2,151,103,10,2,0,6,13,92,65,7,0.00014581255504423954,2.9162511008847907e-05,0.0,8.748753302654372e-05,0.0001895563215575114,0.0013414755064070037,0.000947781607787557,0.00010206878853096768,0.002201769581168017
9200_08-25-2018,Stranding Network Beach Survey Program,08-25-2018,Year 1,9200,37.0962,-122.2803,37.0915,-122.2761,77.0,644.0,49588.0,18,13,0,1,0,2,2,10,8,0,0.0,2.0166169234492217e-05,0.0,4.0332338468984434e-05,4.0332338468984434e-05,0.00020166169234492215,0.00016132935387593774,0.0,0.0003629910462208599
